id,text
0.5477838252581613-200,@makemytrip MASSIVE SHOUT OUT LIKE NEVER BEFORE FOR #TravelSanta #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta 30
0.5477838252581613-201,@makemytrip Enjoying a lot team. And would love to enjoy movie on this X-mas by winning BMS #TravelSanta
0.5477838252581613-202,Dear @LGIndiaTweets Team I hv nt got d prize yet 4 d  #IndiaCelebrates  #WorldsFirst #contest whreas I got prize of only #Happiness #contest
0.5477838252581613-203,@makemytrip MASSIVE SHOUT OUT LIKE NEVER BEFORE FOR #TravelSanta #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta   10
0.5477838252581613-204,@makemytrip Bring it on Team Super excited #TravelSanta
0.5477838252581613-205,@bhumika1231 Dear Follow @makemytrip and play #TravelSanta and you can win BMS Vouchers worth Rs.1000
0.5477838252581613-206,"@makemytrip A.4) Eight reindeer: Dasher, Dancer, Prancer, Vixen #TravelSanta 10"
0.5477838252581613-207,@makemytrip A.3) A Patridge in a Pear Tree #TravelSanta 10
0.5477838252581613-208,@makemytrip A.2) Patara Turkey #TravelSanta 10
0.5477838252581613-209,@makemytrip A.1) Saint Nicholas #TravelSanta 10
0.5477838252581613-210,@makemytrip #TravelSanta http://mytravelwish.in/  I travel wish is to go around the world with my family... Hope its come True Santa
0.5477838252581613-211,@bhumika1231 @ShaadiDotCom and he replies yes listening but dont wana respond :P
0.5477838252581613-212,@bhumika1231 @ShaadiDotCom true one :P
0.5477838252581613-213,@sonalichauhan1 @GourmetWest same to you too buddy :)
0.5477838252581613-214,@sonalichauhan1 busy these days and lost interest
0.5477838252581613-215,@sonalichauhan1 yup long contest hain. I m not playing these day any contest.
0.5477838252581613-216,@sonalichauhan1 play this one https://twitter.com/DreamersPR 
0.5477838252581613-217,@sonalichauhan1 y what happened
0.5477838252581613-218,@YUVSTRONG12 its MS Dhoni's dirty politics wch created trouble 4 Yuvi @harbhajan_singh Viru Shame at u MSD. U did wat u wnt. But y Raina ?
0.5477838252581613-219,#Yuvi India will definitely lament on its decision for not taking yuvi in WC30 @YuviFC @YUVSTRONG12
0.5477838252581613-220,#Yuvi @BCCI might hv forgotten those wonderful 6 sixes but I will never forget then throughout my life... @YUVSTRONG12 @YuviFC
0.5477838252581613-221,#Yuvi you r our true hero. Without u there is no interest in the World cup. You r kept out its India's dirty politics @YUVSTRONG12 @YuviFC
0.5477838252581613-222,@1_LOPA @MFWknd no prize yet
0.5477838252581613-223,@makemytrip Team you forget to give PIN number of the EGV without which order cannot be placed. #RamaJourney
0.5477838252581613-224,@OnlyVimal_India Team kindly update abt dispatch of prize #BeUnformal Contest
0.5477838252581613-225,Congrats @achieverindia on winning #BeUnformal #contest. In the happiness don't forget to DM us your contact details. 
0.5477838252581613-226,@LGIndiaTweets @joyal_patel @V_Tweetzz @iAmEngineerX @janidipak40 @SoniPranavJ Congrats :)
0.5477838252581613-227,@LGIndiaTweets @soodabhinav08 @freeky9219 @flower009 @vinaylohia82 Congrats
0.5477838252581613-228,@LGIndiaTweets @Lavisha_90 @ratneshnagori Wohohoooooooo thank you so much team. U made my day. Congo to fellow winners :)
0.5477838252581613-229,Omg  #fake winr. i ws sure aisa hihoga so i left contest n didnt waste tym. #Sony #Triluminos Naam bade aur darshan khote SONY @bhumika1231
0.5477838252581613-230,@1_LOPA @MFWknd @myntra replied me that they r working on it
0.5477838252581613-231,@bhumika1231 @arjunk26 Thank you
0.5477838252581613-232,@LGIndiaTweets @sugandhadixit85 @aditikaps @karmagal91 Team how to claim our gifts/prize
0.5477838252581613-233,@LGIndiaTweets @sugandhadixit85 @aditikaps @karmagal91 Hiphip hurrey. Thank u team. congo to fellow winners
0.5477838252581613-234,@bhumika1231 ATB FOR THE RESULT. U GAV UR BEST NOW ITS @sony_india TURN  #sonyBRAVIA
0.5477838252581613-235,@Lenovo_in @bhumika1231 ATB
0.5477838252581613-236,@SaketCityHosp @ItsKaraN007 @bulletraja_01 congrts my hard luck shit
0.5477838252581613-237,@CafeNutrition @myntra Thank u so much team :)
0.5477838252581613-238,@myntra my latest purchase by GV of @CafeNutrition + extra expenses from my pocket.
0.5477838252581613-239,@myntra Team details DMed please do confirm
0.5477838252581613-240,@TipsFilms @pjptl55 @K_Roy_Raj @gulzar_rai congrats
0.5477838252581613-241,@TipsFilms okay team #HappyBirthdayShahrukh
0.5477838252581613-242,@TipsFilms Thank you team for the wonderful contest. Hope to be lucky at least today. Finger crossed. #HappyBirthdayShahrukh
0.5477838252581613-243,"@TipsFilms 

Recape

1.America
2.Vijay
3.Mahesh Bhatt
4.Madhuri Dikshit
5.Alka Yagnik & Sonu Nigam

#HappyBirthdayShahrukh 46"
0.5477838252581613-244,"@TipsFilms 

Recape

1.America
2.Vijay
3.Mahesh Bhatt
4.Madhuri Dikshit
5.Alka Yagnik & Sonu Nigam

#HappyBirthdayShahrukh 45"
0.5477838252581613-245,"@TipsFilms @iamsrk A.5) Alka Yagnik & Sonu Nigam 
#HappyBirthdayShahrukh 20"
0.5477838252581613-246,"@TipsFilms @iamsrk A.5) Alka Yagnik & Sonu Nigam 
#HappyBirthdayShahrukh 19"
0.5477838252581613-247,"@TipsFilms #HappyBirthdayShahrukh

Recape

1.America
2. Vijay
3. Mahesh Bhatt
4- Madhuri Dikshit
#HappyBirthdayShahrukh"
0.5477838252581613-248,@TipsFilms yeah super ready  #HappyBirthdayShahrukh
0.5477838252581613-249,@TipsFilms @iamsrk A.4) Madhuri Dikshit  #HappyBirthdayShahrukh 40
