id,text
0.5005587103772278-247,@Gurmeetramrahim #MSGTheFilm #DeshKeLiye #NeverEver #RaatanBaatan #AllahGodRam thanks piti superbbbbbbb love u pa..... : ) :)
0.5005587103772278-248,@Gurmeetramrahim #MSGTheFilm  u are greattttttt papa g.....
0.5005587103772278-249,@Gurmeetramrahim #MSGTheFilm #DeshKeLiye #NeverEver #RataanBataan dhan dhan satguru tera hi aasra piti n sewa simran n prmarth ka bl bksho g
0.5005587103772278-250,@Gurmeetramrahim #RaatanBaatan  #MSGTheFilm #DeshKeLiye #NeverEver  waoooooooooo piti bahut hi mitha sa pyara song h .love u piti ... :) :)
0.5005587103772278-251,@Gurmeetramrahim #MSGTheFilm #DeshKeLiye #NeverEver g piti n thanks g..... :) :)
0.5005587103772278-252,@Gurmeetramrahim #MSGTheFilm  happy birth month g.....
0.5005587103772278-253,@Gurmeetramrahim #MSGTheFilm  g piti thanks a lot g..... :) :)
0.5005587103772278-254,@Gurmeetramrahim #MSGTheFilm  g piti bahut jrurt thi is time mujhe thanks piti n happy new year g...
0.5005587103772278-255,@Gurmeetramrahim #MSGTheFilm #DeshKeLiye #NeverEver piti happy avtaar month n happy new year g...love u piti .....  :) :)
0.5005587103772278-256,@Gurmeetramrahim #MSGTheFilm  #DeshKeLiye  #RockstarBaba  g piti ...love u soooooooooo much my sweet pa.....  :) :)
0.5005587103772278-257,@Gurmeetramrahim #DeshKeLiye aare ye to akele hi kaffi hain ...inhi ka jhanda hoga saari dunia inhi ke jhande ke niche hogi . bahut jald ...
0.5005587103772278-258,@Gurmeetramrahim #DeshKeLiye aapka interview papa g waooooooooooooooooooooooo grattttttttttttttttttt  supubbbbbbbbbb  .....  :) :)
0.5005587103772278-259,@Gurmeetramrahim #MSGTheFilm #DeshKeLiye piti tension ho rhi h himt do g plz n sb thik kr do g.....
0.5005587103772278-260,@Gurmeetramrahim #DeshKeLiye  #MSGTheFilm  thanks papa g......  :) :)
0.5005587103772278-261,@Gurmeetramrahim #DeshKeLiye  g pita g.....  :)  :)
0.5005587103772278-262,@Gurmeetramrahim #DeshKeLiye  g piti ...n very gud mrng.....  :) :)
0.5005587103772278-263,@Gurmeetramrahim #MSGTheFilm  very gud evening piti ... #DeshKeLiye ...
0.5005587103772278-264,@Gurmeetramrahim #DeshKeLiye  g piti n thanks piti .....love u g.....  :) :)
0.5005587103772278-265,@Gurmeetramrahim #MSGTheFilm  piti plz darsh didar de do g...piti aa jao .....
0.5005587103772278-266,@Gurmeetramrahim challi na jaandi judai methon tu hor kite m hor kite ...challi na jaandi judai methon..... :(  :(
0.5005587103772278-267,@Gurmeetramrahim #MSGTheFilm  thanks a lot g .......  :) :)
0.5005587103772278-268,@Gurmeetramrahim thanks piti n very gud mrng g ...dhan dhan satguru tera hi aasra .love u piti .....  :) :)
0.5005587103772278-269,@Gurmeetramrahim #MSGTheFilm  dhan dhan satguru tera hi aasra piti ..... hum pr aashirwad bnaye rkhna g.....  :):)
0.5005587103772278-270,@Gurmeetramrahim #MSGTheFilm  thanks piti .....  :)
0.5005587103772278-271,@Gurmeetramrahim #MSGTheFilm  love u soooooooooooo much papa g.....  :)  :)
0.5005587103772278-272,@Gurmeetramrahim g piti n thanks piti ....teaser bahut hi jhakasssssss tha  no words to explain it waoooooooooooooo.....love u piti.....  :)
0.5005587103772278-273,@Gurmeetramrahim #MSGTheFilm  waoooooooooooooooooooooo  grattttttttttttttttttt ......
0.5005587103772278-274,@Gurmeetramrahim  awesome  piti greatttttttttttt  ........ ab bs jldi se 16 Jan aa jaye... ab wait nhi hota g.....love u piti ..... :)
0.5005587103772278-275,@Gurmeetramrahim thanks piti...ab intzar nhi hota piti bs jaldi se aa jaye #MSGTHE MOVIE ka trailer ..... love u piti .....  :)
0.5005587103772278-276,@Gurmeetramrahim thanks papa g.....  :)
0.5005587103772278-277,"@Gurmeetramrahim OK g , thanks pa  ... n ur #MSGTheFilm  will rock.......  love u papa g..... :)"
0.5005587103772278-278,@Gurmeetramrahim thanks piti  gud mrng piti love u soooooooooo much.....  :)
0.5005587103772278-279,@Gurmeetramrahim.g piti  n  Gud evening g thanks piti love u.....  :)
0.5005587103772278-280,@Gurmeetramrahim g piti n thanks piti  ...love u gud night pa ..... rehmt bnaye rkhna g .....  :)
0.5005587103772278-281,@Gurmeetramrahim very gud mrng  ...n thanks piti ..mujhe himt dena piti .....love u sooooooooooo much g....  :)
0.5005587103772278-282,"@Gurmeetramrahim thanks piti ...n piti chalti gaadi mein bhi kitni pyari pic khinchi h g aapne....great pa
..... love u piti .....  :)"
0.5005587103772278-283,@Gurmeetramrahim good afternoon piti  n thanks piti.......
0.5005587103772278-284,@Gurmeetramrahim thanks piti ...
0.5005587103772278-285,@Gurmeetramrahim thanks piti n cograts to u also piti ...piti bs aapke to kya kehne  ye bs aap hi kr skte ho greattttt my  rocking pa...  :)
0.5005587103772278-286,@Gurmeetramrahim very gud mrng papa g n thanks piti love u soooooooo much g. Dhan dhan satguru tera hi aasra g.....  :)
0.5005587103772278-287,@Gurmeetramrahim thanks piti n congrats to u also my dear pa ..... love u.......  :)
0.5005587103772278-288,@Gurmeetramrahim thanks piti.....  :)
0.5005587103772278-289,@Gurmeetramrahim g piti thnx piti  n love u sooooo much g ...papa hmeshan apni rehmt hum pr bnaye rkhna g or hmara marg darshan krte rehna g
0.5005587103772278-290,@Gurmeetramrahim  g pita g n thanks piti love u.....  :)
0.5005587103772278-291,@Gurmeetramrahim ok pita g jrur...n love u piti dhan dhan satguru tera hi aasra g...gud night pa.....  :)
0.5005587103772278-292,@Gurmeetramrahim g piti in aankhon se aansu aayen to sirf or sirf aapki yaad mein aapke liye g.....
0.5005587103772278-293,Dhan Dhan Satguru Tera HI Aasra
0.5005587103772278-294,@Gurmeetramrahim thanks papa g ...n again happy birthday to u sweet pa.....
0.5005587103772278-295,@Gurmeetramrahim sory happy birthday g.....  :)
0.5005587103772278-296,"@Gurmeetramrahim  piti aapne to phte
 Chk te bolti bnd kr di sbki kya baat ..maza aa gya piti intrvu  lene wale ka to face dekhne Wala tha."
0.5005587103772278-297,@Gurmeetramrahim  g piti n piti sb  aapko dekh dekh k bahut khush ho rhi thi piti aap bde pyare lg rhe the g love u piti ... :)
0.5005587103772278-298,@Gurmeetramrahim piti Maine naye jivon ko jodne wali sewa bahut hi km ki h naam maatr piti rehmt kro ki m bhi ye sewa kr skoon ...
0.5005587103772278-299,@Gurmeetramrahim piti phle to itna  ni  kiya lekin ab koshish  krenge k jada se jada nye jivon ko motivate karein vese krna to sb aapne hi h
0.5005587103772278-300,@Gurmeetramrahim  looking awsm piti ..great yr ..love u pa... :)
0.5005587103772278-301,@Gurmeetramrahim g pita g n thanks dear pa....  :)
0.5005587103772278-302,@Gurmeetramrahim thanks piti  n love u piti .dhan dhan satguru tera hi aasra g .happy avtaar month ...n gud mrng piti... :)
0.5005587103772278-303,@Gurmeetramrahim thanks piti n sb aapki hi rehmt h humne to kuchh nhi kiya g...love u piti
0.5005587103772278-304,"@Gurmeetramrahim piti dhan dhan satguru tera hi aasra g.piti hum Maharashtra mein enter kr chuke hain n hum safai abhiyan k Liye aa gye :)
."
0.5005587103772278-305,@Gurmeetramrahim piti humein sewa simran or parmarth ka BL bkshein g...n piti hum dono safai abhiyan k liye chal Pde g aap rehmt rkhna g...
0.5005587103772278-306,@Gurmeetramrahim wow great piti
0.5005587103772278-307,@Gurmeetramrahim  wowwwwww  g8 ...dear pa .....thanks a lot papa g ...love u g.......:)
0.5005587103772278-308,@Gurmeetramrahim  g piti n thanks piti humein samye samye pr guide krne ke liya ...hats off u papa g.....  :)
0.5005587103772278-309,@Gurmeetramrahim thanks piti  ...thanks a lot .....n aapka sath ho ...love u piti  n gud mrng g... :)  :)
0.5005587103772278-310,@Gurmeetramrahim thanks papa g.....n love u papa g.....  :)
0.5005587103772278-311,@Gurmeetramrahim thanks piti ...aap kitni parwah karate ho apne bachon ki piti hum pr hmeshan ese hi rehmt bnaye rakhna g love u piti...  :)
0.5005587103772278-312,@Gurmeetramrahim dhan dhan satguru tera hi aasra g...thanks piti  n ab to habit ho gai h or wait rehti h ki kb aapka msg aaye ...love u pa..
0.5005587103772278-313,@Gurmeetramrahim thanks piti n congrats to u also ...love u piti ...n aap apna rehmt bhra hath hameshan hum pr bnaye rakhna g...  :)
0.5005587103772278-314,@Gurmeetramrahim thanks piti  ab to aapke msg ka wait rhta h g n tweeter ke zariye aapne kitni rehmt ki h hum byaan nhi kr skte g ...
0.5005587103772278-315,"@Gurmeetramrahim thanks piti  ,thanks a lot n plz piti rest bhi kr liya kro g"
0.5005587103772278-316,@Gurmeetramrahim n always bless us.....:) :)
0.5005587103772278-317,@Gurmeetramrahim thanks a lot sweet papa g.......
0.5005587103772278-318,@Gurmeetramrahim we've also done pita g love u sooooo much papa g... !!! :) :)
0.5005587103772278-319,@Gurmeetramrahim thnk u lovely papa g....
0.5005587103772278-320,@Gurmeetramrahim  good mrng papa g n bless us with simran.... !!!
0.5005587103772278-321,@Gurmeetramrahim dhan dhan satguru tera hi aasra pita g..... :)
